date,day,month,year,2016,2017,shift,manana,tarde,noche,line,surimi_2,surimi_3,angurinas_1,angurinas_2,angurinas_3,chanquitos,muslitos,paella,rallado,tallarimis_2,tallarimis_3,totalEmp,staff,%staff,temp,%temp,staff_trained,%staff_trained,staff_untrained,%staff_untrained,temp_trained,%temp_trained,temp_untrained,%temp_untrained,idms,productionID,product,overweight,oee,disp,performance,quality, quality_head, quality_tail,intStockGen,intStockCon, m1, m2, ud1, ud2, rawMat, orgDec,orgEnvDec,prodMass, massBalance, prodMassPerMin, grossProductionTime, netProductionTime, lineDowntime,972527,Delta972527,972525,Delta972525,972524,Delta972524,911424,Delta911424,940128,Delta940128,931184,Delta931184,931702,Delta931702,931480,Delta931480,931713,Delta931713,931712,Delta931712,930942,Delta930942,931213,Delta931213,931735,Delta931735,931335,Delta931335,926381,Delta926381,975321,Delta975321,931464,Delta931464,975324,Delta975324,931544,Delta931544,433086,Delta433086,931605,Delta931605,931641,Delta931641,433121,Delta433121,931613,Delta931613,931422,Delta931422,970000,Delta970000,940129,Delta940129,930975,Delta930975,931387,Delta931387,940138,Delta940138,931707,Delta931707,931169,Delta931169,931679,Delta931679,970074,Delta970074,931162,Delta931162,931450,Delta931450,975261,Delta975261,433105,Delta433105,433100,Delta433100,940125,Delta940125,931278,Delta931278,433098,Delta433098,931507,Delta931507,640040,Delta640040,931170,Delta931170,990147,Delta990147,632899,Delta632899,931703,Delta931703,931571,Delta931571,931576,Delta931576,930918,Delta930918
7/7/2016,7,7,2016,1,0,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,2,50,2,50,0,0,9,100,130,112799,931679,2.031561189,0.376656632,0.770074224,0.769230769,0.635852501,80,100,0,0,135.27,41.67,33,10,4880.61,77,0,4528.16,-352.45,9.444021954,480,479.4736842,0.526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/7/2016,13,7,2016,1,0,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,1,25,3,75,1,11.11111111,8,88.88888889,130,112631,931679,2.307692308,0.275528565,0.570892375,0.769230769,0.627416217,100,100,0,0,135.27,41.67,24,10,3663.18,19,0,3312.4,-350.78,9.29830834,480,356.2368421,123.7631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/1/2017,16,1,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,7,53.84615385,6,46.15384615,2,28.57142857,5,71.42857143,0,0,6,100,181,121234,930918,6.666666667,0.094136633,0.267482517,0.769230769,0.45751634,100,90,0,0,135.27,41.67,3,2,489.15,205,0,141.75,-347.4,6.794117647,60,20.86363636,39.13636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/9/2017,18,9,2017,0,1,tarde,0,1,0,surimi_2,1,0,0,0,0,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,5,83.33333333,1,16.66666667,4,57.14285714,3,42.85714286,98,132215,931450,3.6,0.256662427,0.418205853,0.769230769,0.797839517,100,95,0,0,237.68,237.68,3,2,1188.4,0,0,864,-324.4,17.65784802,90,48.93008475,41.06991525,0,0,0,0,935,0,5514,-420,360,0,0,0,0,0,12065,-360,0,0,3141,2722.5,778.5,0,29526,6804,9429,7281,0,0,4590,0,1526.7,0,5.4,0,2043,-7200,0,0,4320,0,5140,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,0,0,0,0,5679,0,0,0,15368.4,-712.8,72880.08,7811.44,0,0,0,0,5217,-714,0,0,4100,0,2790,0,360,0,214617.6,17193.6,6040,0,3052.8,0,4680,-2805,12708,0,3235,-3240,1736,1360,0,0,540.4,0,0,0,0,0
13/6/2017,13,6,2017,0,1,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,3,23.07692308,10,76.92307692,1,33.33333333,2,66.66666667,1,10,9,90,148,127731,930975,9.6,0.041195416,0.133641675,0.769230769,0.400728597,0,0,0,0,135.27,41.67,2,1,312.21,209,0,0,-312.21,0,80,13.89873418,66.10126582,0,0,0,0,1695,0,9240,-840,360,0,208,0,10116,10116,16090,0,0,0,0,0,3739.5,-288,14876.4,-400.4,336,0,0,0,6228,0,1526.7,0,838.8,828,30000,0,0,0,5040,0,22490,0,0,0,0,0,1211.4,1209.6,1.12,0,0,0,0,0,1.25,0,0,0,2677.5,0,0,0,4579.2,-1425.6,36851.36,-7818.72,0,0,14871.6,0,6303,0,9025,0,9350,0,8550,0,360,0,163339.2,-26539.2,6045,0,6796.8,5920,12810,-330,29304,26136,16185,0,1849.2,504.6,5184,5184,711.2,0,911.9,911.9,0,0
8/2/2017,8,2,2017,0,1,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,1,16.66666667,5,83.33333333,0,0,7,100,141,122012,931679,3.061976338,0.176162119,0.440804809,0.769230769,0.519528713,100,90,0,0,135.27,41.67,7,2,1030.23,58,0,728,-302.23,7.69941553,165,94.55263158,70.44736842,0,0,3745,0,1440,0,12018,-420,0,0,0,-396,684,-4788,23010,7170,0,0,54,0,1948.5,1660.5,15764,-1601.6,6792,0,0,-706,5484,0,2221.8,0,250.2,-727.2,5718,0,0,0,2945,0,12405,0,0,0,0,0,4930.2,4930.2,355.04,355.04,0,0,0,0,0,-277.5,348,-858,4725,0,0,0,36109.8,0,32476.08,-3057.6,0,0,10735.2,0,9723,-714,11265,0,16430,0,14310,0,0,0,358286.4,27648,6045,0,4051.2,0,8242.5,-2752.5,40770,-1584,18520,-1800,2115.5,712.5,0,-2714.4,803.6,0,871.2,871.2,0,0
7/8/2017,7,8,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,1,20,4,80,0,0,8,100,148,129773,930975,0,0.075566541,0.174488802,0.769230769,0.562996032,100,90,0,0,135.27,41.67,4,1,582.75,0,0,283.75,-299,8.33937872,150,34.02531646,115.9746835,0,0,0,0,935,0,5898,-420,360,0,223,154,0,-464.4,2500,-360,0,0,9666,0,571.5,-288,23427.6,5409.6,2148,0,0,0,264,-4752,1526.7,0,0,0,14886,0,0,0,5760,0,6125,-720,0,0,0,0,3.6,0,1.12,0,0,0,0,0,7.5,0,0,0,2646,0,7.2,0,26292.6,-2138.4,76461.84,20966.4,0,0,10551.6,0,8787,0,0,0,3890,0,2790,0,360,0,149464.8,20736,6040,0,972.8,0,75,0,16392,0,20725,-2880,96,0,0,0,84,0,0,0,66.15,0
25/1/2017,25,1,2017,0,1,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,1,20,4,80,1,12.5,7,87.5,139,121585,931613,0,0.013149244,0.040792541,0.769230769,0.419047619,100,0,0,0,135.27,41.67,2,1,312.21,38,0,19.8,-292.41,6.222857143,60,3.181818182,56.81818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2017,8,2,2017,0,1,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,1,16.66666667,5,83.33333333,0,0,7,100,141,122078,931571,3.735227912,0.064285192,0.148000148,0.769230769,0.564666667,100,90,0,0,135.27,41.67,4,2,624.42,0,0,338.8,-285.62,8.3853,210,40.4040404,169.5959596,0,0,3745,0,1440,0,12018,-420,0,0,0,-396,684,-4788,23010,7170,0,0,54,0,1948.5,1660.5,15764,-1601.6,6792,0,0,-706,5484,0,2221.8,0,250.2,-727.2,5718,0,0,0,2945,0,12405,0,0,0,0,0,4930.2,4930.2,355.04,355.04,0,0,0,0,0,-277.5,348,-858,4725,0,0,0,36109.8,0,32476.08,-3057.6,0,0,10735.2,0,9723,-714,11265,0,16430,0,14310,0,0,0,358286.4,27648,6045,0,4051.2,0,8242.5,-2752.5,40770,-1584,18520,-1800,2115.5,712.5,0,-2714.4,803.6,0,871.2,871.2,0,0
28/12/2016,28,12,2016,1,0,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,12,92.30769231,1,7.692307692,5,41.66666667,7,58.33333333,1,100,0,0,181,120332,931613,3.041217973,0.24201965,0.499264838,0.769230769,0.630177656,100,90,0,0,135.27,41.67,9,6,1467.45,0,0,1184.4,-283.05,9.358138199,195,126.5636364,68.43636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/3/2017,13,3,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,1,16.66666667,5,83.33333333,0,0,7,100,195,122947,930918,4.888888889,0.135277828,0.706293706,0.769230769,0.248991566,100,0,0,0,135.27,41.67,4,1,582.75,0,0,305.55,-277.2,3.697524752,90,82.63636364,7.363636364,0,0,4525,0,0,0,10794,-420,0,0,313,313,0,0,15940,0,0,0,5760,0,1399.5,0,3396.4,2237.2,4512,0,0,-178,5856,5856,2219.7,0,3.6,0,5298,-6783,0,0,3960,0,11015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,-1260,2565,-720,0,0,15962.4,-2138.4,80582.32,7789.6,0,0,15114.6,0,6867,-714,7905,0,15590,0,12150,0,0,0,531316.8,-16473.6,6045,0,1798.4,0,12270,-1087,45186,0,12225,-2160,2061.8,0,0,-2930.4,627.2,0,0,0,0,0
17/10/2016,17,10,2016,1,0,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,2,33.33333333,4,66.66666667,3,42.85714286,4,57.14285714,136,116874,931613,3.888888889,0.334145493,0.626408885,0.769230769,0.693459417,100,90,0,0,135.27,41.67,6,4,978.3,0,0,712.8,-265.5,10.29787234,85,69.21818182,15.78181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2017,3,4,2017,0,1,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,2,40,3,60,0,0,8,100,148,124105,930918,4.322450013,0.222341761,0.517482517,0.769230769,0.558558559,100,100,0,0,135.27,41.67,3,1,447.48,0,0,195.3,-252.18,8.294594595,35,23.54545455,11.45454545,0,0,0,0,0,0,2940,-840,0,0,190,190,0,0,9820,0,0,0,6723,0,823.5,0,6249.6,5686.8,105,0,0,0,3558,0,2219.7,0,28.8,0,9246,-345,0,0,3600,0,7250,0,0,0,0,0,0,-4208.4,0,0,0,0,3960,0,2.5,0,482,-840,405,0,0,0,21799.8,-712.8,29891.68,1725.36,0,0,15476.4,0,2583,-714,9660,-1680,14470,-280,11430,0,3240,0,467834.4,12052.8,6045,0,5811.2,0,12690,3547.5,26970,-792,20865,-2520,1773,-288.8,0,0,313.6,0,0,-580.8,0,0
7/7/2017,7,7,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,1,16.66666667,5,83.33333333,1,14.28571429,6,85.71428571,208,129028,931679,4.490979418,0.284611924,0.573675776,0.769230769,0.64495577,83.3,100,0,0,135.27,41.67,25,7,3673.44,48,0,3421.6,-251.84,9.558244505,480,357.9736842,122.0263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2017,10,4,2017,0,1,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,1,20,4,80,3,37.5,5,62.5,148,124595,931613,5.752090978,0.213824637,0.429312354,0.769230769,0.647482014,100,100,0,0,135.27,41.67,19,6,2820.15,88,0,2575.8,-244.35,9.615107914,480,267.8909091,212.1090909,0,0,0,0,0,0,7368,0,0,0,156,156,0,0,13420,0,0,0,20884.5,6628.5,535.5,0,7481.6,7481.6,105,0,0,0,5112,0,2219.7,0,28.8,0,14232,-3288,0,0,3600,0,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,990,-504,8896.5,8491.5,0,0,38145.6,0,32133.92,17639.44,0,0,30115.8,0,1155,-714,9660,0,14470,0,11430,0,360,0,363268.8,-25920,6045,0,4915.2,0,12225,0,39720,0,17625,-3240,903,0,0,0,313.6,0,0,0,0,0
20/10/2016,20,10,2016,1,0,tarde,0,1,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,7,53.84615385,6,46.15384615,2,28.57142857,5,71.42857143,2,33.33333333,4,66.66666667,136,116570,931679,3.326519204,0.293089726,0.781629555,0.769230769,0.48746448,100,91,0,0,135.27,41.67,26,6,3767.04,0,0,3523.52,-243.52,7.460924997,480,472.2631579,7.736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/2/2017,20,2,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,1,16.66666667,5,83.33333333,1,14.28571429,6,85.71428571,193,121864,930975,4.8,0.081796382,0.34293133,0.769230769,0.310077519,100,100,0,0,135.27,41.67,3,1,447.48,0,0,215,-232.48,4.593023256,105,46.81012658,58.18987342,0,-5733,8270,0,0,0,13776,-420,0,0,151,151,0,0,16530,-720,0,0,17640,13680,1363.5,0,19177.2,-2002,6792,0,0,0,0,0,2221.8,0,23.4,0,15504,300,0,0,4320,0,13895,0,0,0,0,0,77.4,0,0,0,0,0,0,0,0,0,1008,-504,4005,0,0,0,35208,-2851.2,37644.88,11262.16,0,0,22960.8,0,9009,-714,11265,0,15590,0,13590,0,0,0,350409.6,-27648,6045,0,3142.4,0,16687.5,-60,60234,0,21370,-6120,2678.8,0,0,0,803.6,0,0,0,0,0
30/10/2017,30,10,2017,0,1,tarde,0,1,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,5,38.46153846,8,61.53846154,0,0,5,100,0,0,8,100,4,133953,931422,1.428571429,0.297138759,0.634365634,0.769230769,0.608923885,90,90,1,0,169.68,43.935,3,1,552.975,100,0,324.8,-228.175,7.160944882,55,45.35714286,9.642857143,0,0,0,0,1080,0,14844,6444,360,0,0,0,0,0,8725,-360,0,0,15124.5,0,508.5,0,22411.2,-1002.4,12009,0,0,0,96,0,2688,-2339.4,14.4,0,10539,0,0,0,3800,-360,6480,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,1.25,0,0,0,2079,0,0,0,50333.4,0,142345.84,25924.08,0,0,18414,0,6294,0,0,0,7280,0,4722,0,360,0,343735.2,30240,6040,0,7174.4,0,10897.5,-810,45264,0,22685,-2880,2900.48,-985.08,0,0,0,0,0,0,0,0
23/9/2016,23,9,2016,1,0,manana,1,0,0,angurinas_3,0,0,0,0,1,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,1,25,3,75,0,0,9,100,134,115877,931464,4.160580491,0.177873409,0.356503497,0.769230769,0.648620374,100,,0,0,135.27,41.67,7,4,1113.57,0,0,892.8,-220.77,9.632012554,200,92.69090909,107.3090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/8/2017,29,8,2017,0,1,tarde,0,1,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,4,30.76923077,9,69.23076923,0,0,4,100,0,0,9,100,4,131380,931422,4.285714286,0.185967878,0.374847375,0.769230769,0.64495114,100,100,0,0,169.68,43.935,3,1,552.975,54,0,332.64,-220.335,7.584625407,90,43.85714286,46.14285714,0,0,0,0,935,0,4440,0,360,0,44,44,5828.4,5828.4,5040,4320,0,0,13356,0,18,0,15433.6,-800.8,2148,0,0,0,3648,0,1526.7,0,0,0,13203,0,0,0,5760,0,3960,3960,0,0,0,0,3.6,0,1.12,0,0,0,0,0,143.75,143.75,0,0,7119,0,0,0,36752.4,-2138.4,70368.48,-3057.6,0,0,12285,0,6645,-714,1895,0,6620,0,4230,0,360,0,65664,8640,6040,0,70.4,-448,12570,-615,31338,-864,16405,0,1730.7,0,864,864,2108.4,-4.54747E-13,0,0,441,441
24/4/2017,24,4,2017,0,1,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,1,20,4,80,0,0,8,100,199,125190,931613,4.764523834,0.138818997,0.367155425,0.769230769,0.491521258,100,100,0,0,135.27,41.67,5,2,759.69,40,0,540,-219.69,7.299090686,155,73.98181818,81.01818182,0,0,0,0,0,0,4038,0,0,0,0,0,0,0,8380,0,0,0,20884.5,0,1093.5,0,13162.8,11295.2,5286,-570,0,0,0,0,2219.7,0,28.8,0,3954,-3600,0,0,3600,0,6285,0,0,0,0,0,606.6,0,162.4,0,0,0,0,0,2.5,0,458,-590,8491.5,0,0,0,29619,-3564,47465.6,22502.48,0,0,22377.6,0,3966,-714,7980,0,13630,0,10710,0,360,0,309614.4,7704,6045,0,4019.2,0,1372.5,-2835,44316,-1152,2145,-3240,0,0,0,0,313.6,0,0,-655.6,0,0
15/6/2017,15,6,2017,0,1,manana,1,0,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,1,25,3,75,0,0,9,100,206,127900,931679,2.717992295,0.298539742,0.566295547,0.769230769,0.685334128,100,85,0,0,135.27,41.67,26,7,3808.71,117,63,3589.04,-219.67,10.15665177,480,353.3684211,126.6315789,0,0,0,0,2740,1045,7140,-414,360,0,0,0,2052,-1368,14290,-1440,0,0,0,0,3739.5,0,14075.6,-800.8,336,0,0,-254,6228,0,1526.7,0,280.8,0,30000,0,0,0,4680,0,22490,0,0,0,0,0,1211.4,-4176,216.16,-557.76,0,0,0,0,6.25,-208.75,0,0,2677.5,0,0,0,34927.2,19245.6,28828.8,-596.96,0,0,14871.6,0,5589,-714,9025,0,9350,0,7830,-720,360,0,135691.2,-12960,6045,0,6348.8,-448,11737.5,2407.5,35934,-3960,16185,0,1327.2,-522,0,0,397.6,-313.6,0,0,0,-516.6
5/9/2017,5,9,2017,0,1,tarde,0,1,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,1,7.692307692,12,92.30769231,0,0,1,100,0,0,12,100,4,130982,931713,2.857142857,0.281769513,0.549450549,0.769230769,0.666666667,100,90,0,0,169.68,43.935,2,1,383.295,0,0,168,-215.295,7.84,30,21.42857143,8.571428571,0,0,0,0,935,0,660,-840,360,0,196,196,5860.8,5860.8,3615,-720,0,0,423,0,1093.5,0,26308.8,-1201.2,2148,0,0,0,5124,0,1526.7,0,543.6,543.6,13203,0,0,0,5600,0,3960,0,0,0,0,0,3.6,0,1.12,0,0,0,0,0,313.75,313.75,0,0,6399,0,2052,2052,28198.8,-1425.6,65658.32,-3494.4,0,0,12285,0,6645,0,0,0,5780,0,3510,0,360,0,120096,-6811.2,6040,0,3961.6,-1344,13530,-1447.5,23490,-2376,13675,0,1730.7,0,2757.6,2757.6,854,0,0,0,126,126
7/9/2017,7,9,2017,0,1,tarde,0,1,0,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,13,4,30.76923077,9,69.23076923,0,0,4,100,0,0,9,100,107,131446,931213,7.12942854,0.225621783,0.486241401,0.769230769,0.603215434,100,100,0,0,135.27,41.67,17,4,2466.27,10,0,2251.2,-215.07,7.419549839,480,303.4146341,176.5853659,0,0,0,0,935,0,240,0,360,0,0,0,1368,-1465.2,7200,1440,0,-168,423,0,1084.5,-9,25107.6,0,2148,0,0,-276,48,0,1526.7,0,126,0,13203,0,0,0,5600,0,7660,5040,0,0,0,0,3.6,0,1.12,-515.2,0,0,0,0,0,0,0,0,6399,0,0,-2052,25347.6,-712.8,59244.64,-3792.88,0,0,3731.4,-8553.6,6645,0,0,0,5780,0,3510,0,360,0,114912,-11232,6040,0,3961.6,0,13612.5,2947.5,20634,-1584,7915,-5760,1730.7,0,0,-1296,854,0,0,0,0,0
28/11/2017,28,11,2017,0,1,manana,1,0,0,rallado,0,0,0,0,0,0,0,0,1,0,0,13,6,46.15384615,7,53.84615385,0,0,6,100,0,0,7,100,4,135117,931422,2.142857143,0.157790927,0.341117216,0.769230769,0.601342282,100,95,0,0,169.68,43.935,1,1,213.615,0,0,0,-213.615,0,60,26.60714286,33.39285714,0,0,0,0,1080,0,6678,-840,360,0,0,0,10242,8690.4,7200,-340,0,0,23818.5,0,3955.5,-283.5,50240.4,-2802.8,9228,0,0,0,14328,0,2927.4,4.54747E-13,408.6,408.6,13935,0,0,0,3440,0,7580,6670,0,0,300,0,3.6,0,1.12,0,0,0,0,0,286.25,285,0,0,5679,0,0,0,73737,0,153163.92,-873.6,0,0,36163.8,0,7011,0,8145,0,4130,0,7374,0,360,0,360374.4,-6048,6040,0,1337.6,-448,14655,1215,50172,0,24100,0,1628,0,5788.8,5788.8,1411.2,0,0,0,255.15,255.15
29/7/2016,29,7,2016,1,0,manana,1,0,0,angurinas_1,0,0,1,0,0,0,0,0,0,0,0,13,3,23.07692308,10,76.92307692,0,0,3,100,0,0,10,100,93,113087,931213,8,0.21768413,0.466111632,0.769230769,0.607127883,100,100,0,0,135.27,41.67,16,6,2414.34,35,0,2212,-202.34,7.605199161,480,290.8536585,189.1463415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/6/2017,26,6,2017,0,1,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,6,46.15384615,7,53.84615385,1,16.66666667,5,83.33333333,0,0,7,100,207,128635,931613,3.3,0.201797333,0.407016712,0.769230769,0.644535042,90,90,0,0,135.27,41.67,11,5,1696.32,40,0,1494,-202.32,9.57134537,295,156.0909091,138.9090909,0,0,0,0,940,0,6354,0,360,0,210,210,684,0,15675,0,0,0,20628,0,2011.5,0,6949.6,0,16059,1764,0,0,4962,0,1526.7,0,43.2,0,26046,0,0,0,4320,0,19970,0,0,0,0,0,606.6,0,135.52,0,0,0,0,0,7.5,0,0,0,7686,0,0,0,27102.6,0,36793.12,-873.6,0,0,20779.2,0,4161,0,6720,0,8930,0,7110,0,360,0,140428.8,1800,6045,0,4556.8,0,6982.5,-712.5,12174,0,11505,0,1045.8,0,0,0,397.6,0,0,0,0,0
22/5/2017,22,5,2017,0,1,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,2,40,3,60,1,12.5,7,87.5,199,126549,931613,4.092829733,0.171767746,0.402366864,0.769230769,0.554961378,100,90,0,0,135.27,41.67,7,2,1030.23,10,0,840.6,-189.63,8.241176471,195,102,93,0,0,0,0,0,0,3546,0,0,0,110,110,0,0,16200,0,0,0,13756.5,0,4590,166.5,17595.2,6252.4,3003,0,0,0,5490,0,1526.7,0,12.6,0,6114,0,0,0,6120,0,20390,8710,0,0,0,0,1.8,0,1.12,0,0,0,0,0,0,0,0,0,6277.5,-720,0,0,3931.2,0,75712,10890.88,0,0,15962.4,0,12015,0,6300,0,11950,0,9270,-720,360,0,315496.8,-43200,6045,0,2227.2,0,4500,-3150,12990,-1584,9950,-2880,1664,0,0,0,1024.8,0,249.7,0,0,0
13/7/2017,13,7,2017,0,1,tarde,0,1,0,angurinas_2,0,0,0,1,0,0,0,0,0,0,0,13,5,38.46153846,8,61.53846154,1,20,4,80,0,0,8,100,208,129166,931679,2.759604942,0.197411675,0.396128543,0.769230769,0.647858334,83.3,95,0,0,135.27,41.67,18,3,2559.87,11,0,2373.28,-186.59,9.601260513,480,247.1842105,232.8157895,0,0,0,0,940,940,2154,2154,360,360,0,0,2052,2052,8120,8120,0,0,7164,7164,1440,1440,8271.2,8271.2,2148,2148,0,0,4782,4782,1526.7,1526.7,64.8,64.8,20286,20286,0,0,5760,5760,18285,18285,0,0,0,0,3279.6,3279.6,738.08,738.08,0,0,0,0,7.5,7.5,0,0,6246,6246,0,0,60010.2,60010.2,48921.6,48921.6,0,0,0,0,6042,6042,1680,1680,7250,7250,4230,4230,360,360,130392,130392,6045,6045,4556.8,4556.8,10402.5,10402.5,42978,42978,32245,32245,2347.8,2347.8,0,0,84,84,290.4,290.4,0,0
